date,rainfall_mm,anomaly_rf,anomaly_1mo,rainfall_change,anomaly_change
2023-04-21,61.923180933333335,77.4559392,81.19509366666666,26.5954079893826,2.273872755501838
2023-05-01,77.13492373333334,102.1284152,85.08574926666667,24.56550611696935,31.853562496082933
2023-05-11,68.51792286666667,92.36629126666666,90.36096746666666,-11.171335174268016,-9.55867562834104
2023-05-21,66.35893766666666,84.20748353333333,92.26063733333334,-3.150978765368162,-8.833100930488158
2023-06-01,71.10195213333333,114.28789373333333,95.22030620000001,7.147514160777724,35.72177784898742
2023-06-11,42.47792786666666,79.13697853333333,91.58395853333333,-40.257719243755375,-30.756464269100313
2023-06-21,63.2615348,114.53422206666667,103.42534313333334,48.928015035410134,44.72908138440444
2023-07-01,87.64931953333333,132.32733533333334,110.763633,38.55073198972296,15.535193713814088
2023-07-11,81.53435886666666,131.0476616,127.74937100000001,-6.976620810320289,-0.9670516904990434
2023-07-21,72.66199239999999,104.92419433333333,123.59078373333334,-10.881751681123387,-19.934325380336794
2023-08-01,56.211270733333336,87.61803386666666,107.82646926666666,-22.64006411509665,-16.493965549725154
2023-08-11,90.27384126666666,129.69569546666668,108.43351986666667,60.5974034903541,48.02397376781129
2023-08-21,76.26325666666666,82.8888186,98.78343679999999,-15.520093532536283,-36.089768976717195
2023-09-01,83.62907593333333,106.50108633333335,104.51836306666668,9.658411650136278,28.48667423682325
2023-09-11,64.25545986666667,80.225718,88.44469933333333,-23.166124760377294,-24.671455698672553
2023-09-21,94.65519633333334,114.49554733333333,99.87399366666666,47.31074453400173,42.71676238950375
2023-10-01,46.5775666,50.042451199999995,78.51312853333334,-50.79238287565892,-56.29310277515829
2023-10-11,86.020961,83.36319773333334,79.94774513333333,84.68324405766619,66.58496083687713
2023-10-21,106.51660786666666,91.3480642,75.64205100000001,23.826340264516066,9.578407119421062
2023-11-01,82.73620173333333,78.7147442,84.43987006666666,-22.32553834525102,-13.829871613196154
2023-11-11,116.4954934,100.36646606666666,90.05661140000001,40.803530932536745,27.50656447749298
2023-11-21,156.8756700666667,139.8113208,106.00943306666666,34.66243670732992,39.30083052553908
2023-12-01,112.42421306666667,93.45211326666666,109.8573814,-28.335469089062503,-33.15840753671884
2023-12-11,111.001577,96.77746906666667,109.04378840000001,-1.265417856047657,3.5583527046746166
2023-12-21,166.10176693333332,136.5713972,109.02163746666666,49.63910551769308,41.11900064871574
2024-01-01,108.88457626666667,135.15034533333332,124.48533266666666,-34.44706924137139,-1.0405193882476294
2024-01-11,90.1062092,126.51398586666667,135.92781933333333,-17.24612218784506,-6.390186754881033
2024-01-21,76.47929473333333,106.08128033333334,123.63780673333332,-15.123169188507667,-16.1505507816878
2024-02-01,43.5396238,89.44536339999999,112.14890113333333,-43.07005059106102,-15.682236188193832
2024-02-11,31.697385853333333,62.68605653333334,91.20426219999999,-27.198760377591203,-29.91693012302821
2024-02-21,15.104052226666665,38.92353993333334,60.87530913333333,-52.349218018941755,-37.907180502516184
2024-03-01,49.100443133333336,88.06712826666667,62.97281026666666,225.08125896602107,126.25672900641743
2024-03-11,10.425477166666667,22.397766633333333,46.69969186666666,-78.7670405777071,-74.56739299422478
2024-03-21,41.84571853333333,48.34707626666667,49.42813526666667,301.37940800567355,115.85668365128173
2024-04-01,43.58415286666666,64.6975854,44.278032,4.154389969307215,33.8190236016533
2024-04-11,77.0841138,114.42696959999999,72.50626766666667,76.86270979228837,76.86435883587086
2024-04-21,61.094750866666665,74.75683286666667,82.8945922,-20.742747299163135,-34.66851990575945
2024-05-01,78.32749726666665,104.2257482,96.1571472,28.206590837253387,39.4196947667552
