date,total_ridership,service_frequency,is_holiday,ridership_per_service
2024-10-31,960237,13,1,73864.38461538461
2024-11-01,1161225,13,0,89325.0
2024-11-02,917139,13,0,70549.15384615384
2024-11-03,869746,13,0,66903.53846153847
2024-11-04,1290557,13,0,99273.61538461539
2024-11-05,1340666,13,0,103128.15384615384
2024-11-06,1358741,13,0,104518.53846153847
2024-11-07,1362984,13,0,104844.92307692308
2024-11-08,1385431,13,0,106571.61538461539
2024-11-09,994799,13,0,76523.0
2024-11-10,883307,13,0,67946.69230769231
2024-11-11,1349567,13,0,103812.84615384616
2024-11-12,1359054,13,0,104542.61538461539
2024-11-13,1375739,13,0,105826.07692307692
2024-11-14,1373662,13,0,105666.30769230769
2024-11-15,1386928,13,0,106686.76923076923
2024-11-16,940626,13,0,72355.84615384616
2024-11-17,858050,13,0,66003.84615384616
2024-11-18,1342401,13,0,103261.61538461539
2024-11-19,1384279,13,0,106483.0
2024-11-20,1406235,13,0,108171.92307692308
2024-11-21,1408907,13,0,108377.46153846153
2024-11-22,1417264,13,0,109020.30769230769
2024-11-23,1022412,13,0,78647.07692307692
2024-11-24,874200,13,0,67246.15384615384
2024-11-25,1335672,13,0,102744.0
2024-11-26,1367385,13,0,105183.46153846153
2024-11-27,1370268,13,0,105405.23076923077
2024-11-28,1375868,13,0,105836.0
2024-11-29,1399687,13,0,107668.23076923077
2024-11-30,1031799,13,0,79369.15384615384
2024-12-01,924408,13,0,71108.30769230769
2024-12-02,1318990,13,0,101460.76923076923
2024-12-03,1360502,13,0,104654.0
2024-12-04,1388537,13,0,106810.53846153847
2024-12-05,1362407,13,0,104800.53846153847
2024-12-06,1387884,13,0,106760.30769230769
2024-12-07,1041847,13,0,80142.07692307692
2024-12-08,933861,13,0,71835.46153846153
2024-12-09,1324469,13,0,101882.23076923077
2024-12-10,1385901,13,0,106607.76923076923
2024-12-11,1335033,13,0,102694.84615384616
2024-12-12,1362235,13,0,104787.30769230769
2024-12-13,1334535,13,0,102656.53846153847
2024-12-14,1025879,13,0,78913.76923076923
2024-12-15,897533,13,0,69041.0
2024-12-16,1295183,13,0,99629.46153846153
2024-12-17,1331075,13,0,102390.38461538461
2024-12-18,1363305,13,0,104869.61538461539
2024-12-19,1314963,13,0,101151.0
2024-12-20,1401963,13,1,107843.30769230769
2024-12-21,1055754,13,1,81211.84615384616
2024-12-22,1005680,13,1,77360.0
2024-12-23,1288975,13,1,99151.92307692308
2024-12-24,1325937,13,1,101995.15384615384
2024-12-25,1039853,13,1,79988.69230769231
2024-12-26,1202576,13,1,92505.84615384616
2024-12-27,1165584,13,1,89660.30769230769
2024-12-28,916160,13,1,70473.84615384616
2024-12-29,813511,13,1,62577.769230769234
2024-12-30,1165458,13,0,89650.61538461539
2024-12-31,1630790,13,0,125445.38461538461
2025-01-01,942015,13,1,72462.69230769231
2025-01-02,1252021,13,0,96309.30769230769
2025-01-03,1239155,13,0,95319.61538461539
2025-01-04,847718,13,0,65209.07692307692
2025-01-05,784506,13,0,60346.61538461538
2025-01-06,1313038,13,0,101002.92307692308
2025-01-07,1351553,13,0,103965.61538461539
2025-01-08,1380360,13,0,106181.53846153847
2025-01-09,1372999,13,0,105615.30769230769
2025-01-10,1371047,13,0,105465.15384615384
2025-01-11,962410,13,0,74031.53846153847
2025-01-12,886350,13,0,68180.76923076923
2025-01-13,1342040,13,0,103233.84615384616
2025-01-14,1353230,13,0,104094.61538461539
2025-01-15,1384693,13,0,106514.84615384616
2025-01-16,1381865,13,0,106297.30769230769
2025-01-17,1386568,13,1,106659.07692307692
2025-01-18,954264,13,1,73404.92307692308
2025-01-19,873763,13,1,67212.53846153847
2025-01-20,1352536,13,1,104041.23076923077
2025-01-21,1383500,13,1,106423.07692307692
2025-01-22,1404571,13,1,108043.92307692308
2025-01-23,1395047,13,1,107311.30769230769
2025-01-24,1367060,13,1,105158.46153846153
2025-01-25,960061,13,1,73850.84615384616
2025-01-26,861753,13,1,66288.69230769231
2025-01-27,1210615,13,1,93124.23076923077
2025-01-28,1151197,13,1,88553.61538461539
2025-01-29,1027323,13,1,79024.84615384616
2025-01-30,889127,13,1,68394.38461538461
2025-01-31,994205,13,1,76477.30769230769
2025-02-01,851326,13,1,65486.61538461538
2025-02-02,810356,13,1,62335.07692307692
2025-02-03,1256400,13,1,96646.15384615384
2025-02-04,1323279,13,1,101790.69230769231
2025-02-05,1336229,13,1,102786.84615384616
2025-02-06,1336871,13,1,102836.23076923077
2025-02-07,1363913,14,1,97422.35714285714
2025-02-08,1012009,15,1,67467.26666666666
2025-02-09,946257,15,1,63083.8
2025-02-10,1405791,15,1,93719.4
2025-02-11,957964,15,1,63864.26666666667
2025-02-12,1444800,15,1,96320.0
2025-02-13,1413902,15,1,94260.13333333333
2025-02-14,1435823,15,1,95721.53333333334
2025-02-15,998854,15,1,66590.26666666666
2025-02-16,851574,15,1,56771.6
2025-02-17,1353624,15,0,90241.6
2025-02-18,1423471,15,0,94898.06666666667
2025-02-19,1433723,15,0,95581.53333333334
2025-02-20,1423011,15,0,94867.4
2025-02-21,1403852,15,0,93590.13333333333
2025-02-22,971651,15,0,64776.73333333333
2025-02-23,872727,15,0,58181.8
2025-02-24,1360557,15,0,90703.8
2025-02-25,1417420,15,0,94494.66666666667
2025-02-26,1435516,15,0,95701.06666666667
2025-02-27,1418614,15,0,94574.26666666666
2025-02-28,1449543,15,0,96636.2
2025-03-01,943822,15,0,62921.46666666667
2025-03-02,705321,15,0,47021.4
2025-03-03,1305936,15,0,87062.4
2025-03-04,1352122,15,0,90141.46666666666
2025-03-05,1368301,15,0,91220.06666666667
2025-03-06,1354861,15,0,90324.06666666667
2025-03-07,1368784,15,0,91252.26666666666
2025-03-08,834804,15,0,55653.6
2025-03-09,775429,15,0,51695.26666666667
2025-03-10,1338204,15,0,89213.6
2025-03-11,1374251,15,0,91616.73333333334
2025-03-12,1381118,15,0,92074.53333333334
2025-03-13,1376796,15,0,91786.4
2025-03-14,1395045,15,0,93003.0
2025-03-15,895736,15,0,59715.73333333333
2025-03-16,783166,15,0,52211.066666666666
2025-03-17,1285537,15,0,85702.46666666666
2025-03-18,799286,15,0,53285.73333333333
2025-03-19,1383358,15,0,92223.86666666667
2025-03-20,1373692,15,0,91579.46666666666
2025-03-21,1388607,15,0,92573.8
2025-03-22,902084,15,0,60138.933333333334
2025-03-23,773432,15,0,51562.13333333333
2025-03-24,1335103,15,0,89006.86666666667
2025-03-25,1370543,15,0,91369.53333333334
2025-03-26,1386447,15,0,92429.8
2025-03-27,1334549,15,0,88969.93333333333
2025-03-28,1292026,15,0,86135.06666666667
2025-03-29,832276,15,0,55485.066666666666
2025-03-30,805928,15,1,53728.53333333333
2025-03-31,866197,15,1,57746.46666666667
2025-04-01,843998,15,1,56266.53333333333
2025-04-02,1030454,15,1,68696.93333333333
2025-04-03,1062955,15,0,70863.66666666667
2025-04-04,1056310,15,0,70420.66666666667
2025-04-05,818068,15,0,54537.86666666667
2025-04-06,804557,15,0,53637.13333333333
2025-04-07,1326675,15,0,88445.0
2025-04-08,1380648,15,0,92043.2
2025-04-09,1390710,15,0,92714.0
2025-04-10,1394630,15,0,92975.33333333333
2025-04-11,1398427,15,0,93228.46666666666
2025-04-12,967707,15,0,64513.8
2025-04-13,885500,15,0,59033.333333333336
2025-04-14,1369469,15,0,91297.93333333333
2025-04-15,1422215,15,0,94814.33333333333
2025-04-16,1470778,15,0,98051.86666666667
2025-04-17,1434987,15,0,95665.8
2025-04-18,1449115,15,0,96607.66666666667
2025-04-19,1020364,15,0,68024.26666666666
2025-04-20,915084,15,0,61005.6
2025-04-21,1363260,15,0,90884.0
2025-04-22,1406570,15,0,93771.33333333333
2025-04-23,1400777,15,0,93385.13333333333
2025-04-24,1416213,15,0,94414.2
2025-04-25,1419266,15,0,94617.73333333334
2025-04-26,1017446,15,0,67829.73333333334
2025-04-27,855471,15,0,57031.4
2025-04-28,1363325,15,0,90888.33333333333
2025-04-29,1403328,15,0,93555.2
2025-04-30,1491793,15,0,99452.86666666667
2025-05-01,940886,15,1,62725.73333333333
2025-05-02,1338485,15,0,89232.33333333333
2025-05-03,963174,15,0,64211.6
2025-05-04,843152,15,0,56210.13333333333
2025-05-05,1384798,15,0,92319.86666666667
2025-05-06,1416183,15,0,94412.2
2025-05-07,1426151,15,0,95076.73333333334
2025-05-08,1415069,15,0,94337.93333333333
2025-05-09,1432278,15,0,95485.2
2025-05-10,1031214,15,0,68747.6
2025-05-11,954453,15,0,63630.2
2025-05-12,841830,15,1,56122.0
2025-05-13,1399086,15,0,93272.4
2025-05-14,1414024,15,0,94268.26666666666
2025-05-15,1402487,15,0,93499.13333333333
2025-05-16,1380966,15,0,92064.4
2025-05-17,921413,15,0,61427.53333333333
2025-05-18,819583,15,0,54638.86666666667
2025-05-19,1340552,15,0,89370.13333333333
2025-05-20,1403845,15,0,93589.66666666667
2025-05-21,1435467,15,0,95697.8
2025-05-22,1424329,15,0,94955.26666666666
2025-05-23,1443633,15,0,96242.2
2025-05-24,1071421,15,0,71428.06666666667
2025-05-25,896353,15,0,59756.86666666667
2025-05-26,1292313,15,0,86154.2
2025-05-27,1317741,15,0,87849.4
2025-05-28,1443630,15,0,96242.0
2025-05-29,1473886,15,1,98259.06666666667
2025-05-30,1473370,15,1,98224.66666666667
2025-05-31,1095103,15,1,73006.86666666667
2025-06-01,1058669,15,1,70577.93333333333
2025-06-02,868839,15,1,57922.6
2025-06-03,1400316,15,1,93354.4
2025-06-04,1421234,15,1,94748.93333333333
2025-06-05,1390639,15,1,92709.26666666666
2025-06-06,1266706,15,1,84447.06666666667
2025-06-07,906253,15,1,60416.86666666667
2025-06-08,921954,15,1,61463.6
2025-06-09,1253377,15,1,83558.46666666666
2025-06-10,1428641,15,0,95242.73333333334
2025-06-11,1426918,15,0,95127.86666666667
2025-06-12,1402379,15,0,93491.93333333333
2025-06-13,1386122,15,0,92408.13333333333
2025-06-14,947613,15,0,63174.2
2025-06-15,850238,15,0,56682.53333333333
2025-06-16,1360401,15,0,90693.4
2025-06-17,1415246,15,0,94349.73333333334
2025-06-18,1423971,15,0,94931.4
2025-06-19,1402919,15,0,93527.93333333333
2025-06-20,1391857,15,0,92790.46666666666
2025-06-21,959675,15,0,63978.333333333336
2025-06-22,879335,15,0,58622.333333333336
2025-06-23,1372407,15,0,91493.8
2025-06-24,1404132,15,0,93608.8
2025-06-25,1429160,15,0,95277.33333333333
2025-06-26,1433087,15,0,95539.13333333333
2025-06-27,896072,15,1,59738.13333333333
2025-06-28,941264,15,0,62750.933333333334
2025-06-29,838880,15,0,55925.333333333336
2025-06-30,1351524,15,0,90101.6
2025-07-01,1407300,15,0,93820.0
2025-07-02,1416702,15,0,94446.8
2025-07-03,1411164,15,0,94077.6
2025-07-04,1413503,15,0,94233.53333333334
2025-07-05,975444,15,0,65029.6
2025-07-06,870615,15,0,58041.0
2025-07-07,1395749,15,0,93049.93333333333
2025-07-08,1443629,15,0,96241.93333333333
2025-07-09,1462081,15,0,97472.06666666667
2025-07-10,1451518,15,0,96767.86666666667
2025-07-11,1449588,15,0,96639.2
2025-07-12,1007940,15,0,67196.0
2025-07-13,891380,15,0,59425.333333333336
2025-07-14,1401835,15,0,93455.66666666667
2025-07-15,1454232,15,0,96948.8
2025-07-16,1467727,15,0,97848.46666666666
2025-07-17,1441514,15,0,96100.93333333333
2025-07-18,1448220,15,0,96548.0
2025-07-19,981886,15,0,65459.066666666666
2025-07-20,852943,15,0,56862.86666666667
2025-07-21,1389447,15,0,92629.8
2025-07-22,1417145,15,0,94476.33333333333
2025-07-23,1453623,15,0,96908.2
2025-07-24,1448108,15,0,96540.53333333334
2025-07-25,1452612,15,0,96840.8
2025-07-26,1016290,15,0,67752.66666666667
2025-07-27,845468,15,0,56364.53333333333
2025-07-28,1376686,15,0,91779.06666666667
2025-07-29,1408583,15,0,93905.53333333334
2025-07-30,1432932,15,0,95528.8
2025-07-31,1418244,15,0,94549.6
2025-08-01,1427891,15,0,95192.73333333334
2025-08-02,986624,15,0,65774.93333333333
2025-08-03,880572,15,0,58704.8
2025-08-04,1387859,15,0,92523.93333333333
2025-08-05,1450820,15,0,96721.33333333333
2025-08-06,1468058,15,0,97870.53333333334
2025-08-07,1460071,15,0,97338.06666666667
2025-08-08,1456886,15,0,97125.73333333334
2025-08-09,1014367,15,0,67624.46666666666
2025-08-10,909733,15,0,60648.86666666667
2025-08-11,1430509,15,0,95367.26666666666
2025-08-12,1469024,15,0,97934.93333333333
2025-08-13,1482600,15,0,98840.0
2025-08-14,1449657,15,0,96643.8
2025-08-15,1467236,15,0,97815.73333333334
2025-08-16,1019681,15,0,67978.73333333334
2025-08-17,891028,15,0,59401.86666666667
2025-08-18,1399560,15,0,93304.0
2025-08-19,1443993,15,0,96266.2
2025-08-20,1464474,15,0,97631.6
2025-08-21,1423856,15,0,94923.73333333334
2025-08-22,1439794,15,0,95986.26666666666
2025-08-23,989492,15,0,65966.13333333333
2025-08-24,864631,15,0,57642.066666666666
2025-08-25,1392501,15,0,92833.4
2025-08-26,1426951,15,0,95130.06666666667
2025-08-27,1433527,15,0,95568.46666666666
2025-08-28,1415501,15,0,94366.73333333334
2025-08-29,1437027,15,0,95801.8
2025-08-30,1106287,15,0,73752.46666666666
2025-08-31,1146582,15,1,76438.8
2025-09-01,819062,15,0,54604.13333333333
2025-09-02,1389651,15,0,92643.4
2025-09-03,1402406,15,0,93493.73333333334
2025-09-04,1438463,15,0,95897.53333333334
2025-09-05,910304,15,1,60686.933333333334
2025-09-06,917600,15,0,61173.333333333336
2025-09-07,828895,15,0,55259.666666666664
2025-09-08,1377414,15,0,91827.6
2025-09-09,1427385,15,0,95159.0
2025-09-10,1439522,15,0,95968.13333333333
2025-09-11,1425193,15,0,95012.86666666667
2025-09-12,1428802,15,1,95253.46666666666
2025-09-13,990377,15,1,66025.13333333333
2025-09-14,964581,15,1,64305.4
2025-09-15,948717,15,1,63247.8
2025-09-16,871837,15,1,58122.46666666667
2025-09-17,1398060,15,1,93204.0
2025-09-18,1400326,15,1,93355.06666666667
2025-09-19,1361668,15,1,90777.86666666667
2025-09-20,935902,15,1,62393.46666666667
2025-09-21,788071,15,1,52538.066666666666
2025-09-22,1356448,15,0,90429.86666666667
2025-09-23,1397824,15,0,93188.26666666666
2025-09-24,1415575,15,0,94371.66666666667
2025-09-25,1412531,15,0,94168.73333333334
2025-09-26,1400040,15,0,93336.0
2025-09-27,937096,15,0,62473.066666666666
2025-09-28,816506,15,0,54433.73333333333
2025-09-29,1350847,15,0,90056.46666666666
2025-09-30,1400381,15,0,93358.73333333334
2025-10-01,1425853,15,0,95056.86666666667
2025-10-02,1437270,15,0,95818.0
2025-10-03,1455569,15,0,97037.93333333333
2025-10-04,1061700,15,0,70780.0
2025-10-05,930728,15,0,62048.53333333333
2025-10-06,1388684,15,0,92578.93333333333
2025-10-07,1452024,15,0,96801.6
2025-10-08,1476597,15,0,98439.8
2025-10-09,1430484,15,0,95365.6
2025-10-10,1476082,15,0,98405.46666666666
2025-10-11,999682,15,0,66645.46666666666
2025-10-12,865200,15,0,57680.0
2025-10-13,1397336,15,0,93155.73333333334
2025-10-14,1438715,15,0,95914.33333333333
2025-10-15,1459063,15,0,97270.86666666667
2025-10-16,1459758,15,0,97317.2
2025-10-17,1456115,15,0,97074.33333333333
2025-10-18,996026,15,0,66401.73333333334
2025-10-19,969668,15,0,64644.53333333333
2025-10-20,865131,15,1,57675.4
2025-10-21,1301313,15,0,86754.2
2025-10-22,1310631,15,0,87375.4
2025-10-23,1287489,15,0,85832.6
2025-10-24,1320413,15,0,88027.53333333334
2025-10-25,901451,15,0,60096.73333333333
2025-10-26,756848,15,0,50456.53333333333
2025-10-27,1145396,15,0,76359.73333333334
2025-10-28,1206685,15,0,80445.66666666667
2025-10-29,1386967,15,0,92464.46666666666
2025-10-30,1392098,15,0,92806.53333333334
2025-10-31,1412911,15,0,94194.06666666667
2025-11-01,959714,15,0,63980.933333333334
2025-11-02,845002,15,0,56333.46666666667
2025-11-03,1358341,15,0,90556.06666666667
2025-11-04,1397487,15,0,93165.8
2025-11-05,1421204,15,0,94746.93333333333
2025-11-06,1425279,15,0,95018.6
2025-11-07,1453055,15,0,96870.33333333333
2025-11-08,999189,15,0,66612.6
2025-11-09,908391,15,0,60559.4
2025-11-10,1392927,15,0,92861.8
2025-11-11,1441014,15,0,96067.6
2025-11-12,1443608,15,0,96240.53333333334
2025-11-13,1419150,15,0,94610.0
2025-11-14,1417086,15,0,94472.4
2025-11-15,952117,15,0,63474.46666666667
2025-11-16,852609,15,0,56840.6
2025-11-17,1378478,15,0,91898.53333333334
2025-11-18,1441322,15,0,96088.13333333333
2025-11-19,1450782,15,0,96718.8
2025-11-20,1444193,15,0,96279.53333333334
2025-11-21,1427723,15,0,95181.53333333334
2025-11-22,993549,15,0,66236.6
2025-11-23,836083,15,0,55738.86666666667
2025-11-24,1321763,15,0,88117.53333333334
2025-11-25,1411825,15,0,94121.66666666667
2025-11-26,1435675,15,0,95711.66666666667
2025-11-27,1417247,15,0,94483.13333333333
2025-11-28,1401358,15,0,93423.86666666667
2025-11-29,998131,15,0,66542.06666666667
2025-11-30,871813,15,0,58120.86666666667
2025-12-01,1369421,15,0,91294.73333333334
2025-12-02,1422142,15,0,94809.46666666666
2025-12-03,1431912,15,0,95460.8
2025-12-04,1439686,15,0,95979.06666666667
2025-12-05,1455033,15,0,97002.2
2025-12-06,1050952,15,0,70063.46666666666
2025-12-07,966460,15,0,64430.666666666664
2025-12-08,1398599,15,0,93239.93333333333
2025-12-09,1425662,15,0,95044.13333333333
2025-12-10,1448706,15,0,96580.4
2025-12-11,1346786,15,0,89785.73333333334
2025-12-12,1382121,15,0,92141.4
2025-12-13,976082,15,0,65072.13333333333
2025-12-14,941491,15,0,62766.066666666666
2025-12-15,1354449,15,0,90296.6
2025-12-16,1389868,15,0,92657.86666666667
2025-12-17,1413124,15,0,94208.26666666666
2025-12-18,1397932,15,0,93195.46666666666
2025-12-19,1404675,15,1,93645.0
2025-12-20,1053007,15,1,70200.46666666666
2025-12-21,967087,15,1,64472.46666666667
2025-12-22,1350673,15,1,90044.86666666667
2025-12-23,1380895,15,1,92059.66666666667
2025-12-24,1392293,15,1,92819.53333333334
2025-12-25,1016236,15,1,67749.06666666667
2025-12-26,1181230,15,1,78748.66666666667
2025-12-27,977982,15,1,65198.8
2025-12-28,875847,15,1,58389.8
2025-12-29,1243458,15,1,82897.2
2025-12-30,1279647,15,1,85309.8
2025-12-31,1708310,15,1,113887.33333333333
2026-01-01,972255,15,1,64817.0
2026-01-02,1207803,15,0,80520.2
2026-01-03,925550,15,0,61703.333333333336
2026-01-04,823426,15,0,54895.066666666666
2026-01-05,1368889,15,0,91259.26666666666
2026-01-06,1414029,15,0,94268.6
2026-01-07,1433839,15,0,95589.26666666666
2026-01-08,1402582,15,0,93505.46666666666
2026-01-09,1400187,15,0,93345.8
2026-01-10,1043478,15,0,69565.2
2026-01-11,861719,15,1,57447.933333333334
2026-01-12,1384229,15,1,92281.93333333333
2026-01-13,1443897,15,0,96259.8
2026-01-14,1462397,15,0,97493.13333333333
2026-01-15,1436378,15,0,95758.53333333334
2026-01-16,1467777,15,0,97851.8
2026-01-17,973381,15,0,64892.066666666666
2026-01-18,852932,15,0,56862.13333333333
2026-01-19,1414254,15,0,94283.6
2026-01-20,1460155,15,0,97343.66666666667
2026-01-21,1466431,15,0,97762.06666666667
2026-01-22,1453205,15,0,96880.33333333333
2026-01-23,1458972,15,0,97264.8
2026-01-24,973592,15,0,64906.13333333333
2026-01-25,861592,15,0,57439.46666666667
2026-01-26,1421353,15,0,94756.86666666667
2026-01-27,1462959,15,0,97530.6
2026-01-28,1483084,15,0,98872.26666666666
2026-01-29,1466486,15,0,97765.73333333334
2026-01-30,1544499,15,0,102966.6
2026-01-31,1175536,15,0,78369.06666666667
2026-02-01,1090899,15,1,72726.6
2026-02-02,841334,15,1,56088.933333333334
2026-02-03,1067090,15,1,71139.33333333333
2026-02-04,1487475,15,0,99165.0
2026-02-05,1506365,15,0,100424.33333333333
2026-02-06,1527835,15,0,101855.66666666667
2026-02-07,1133762,15,0,75584.13333333333
2026-02-08,988834,15,0,65922.26666666666
2026-02-09,1515448,15,0,101029.86666666667
2026-02-10,1562571,15,0,104171.4
2026-02-11,1571052,15,0,104736.8
2026-02-12,1565410,15,0,104360.66666666667
2026-02-13,1583000,15,0,105533.33333333333
2026-02-14,1114281,15,0,74285.4
2026-02-15,941912,15,0,62794.13333333333
2026-02-16,1155597,15,0,77039.8
2026-02-17,893050,15,1,59536.666666666664
2026-02-18,809937,15,1,53995.8
2026-02-19,941332,15,0,62755.46666666667
2026-02-20,1016003,15,0,67733.53333333334
2026-02-21,727445,15,0,48496.333333333336
2026-02-22,681617,15,0,45441.13333333333
2026-02-23,1345256,15,0,89683.73333333334
2026-02-24,1371681,15,0,91445.4
2026-02-25,1369631,15,0,91308.73333333334
2026-02-26,1406708,15,0,93780.53333333334
2026-02-27,1422325,15,0,94821.66666666667
2026-02-28,873670,15,0,58244.666666666664
2026-03-01,900735,15,0,60049.0
2026-03-02,1406324,15,0,93754.93333333333
2026-03-03,1443507,15,0,96233.8
2026-03-04,1456988,15,0,97132.53333333334
2026-03-05,1457269,15,0,97151.26666666666
2026-03-06,1454651,15,0,96976.73333333334
2026-03-07,938386,15,0,62559.066666666666
2026-03-08,860286,15,0,57352.4
2026-03-09,1426457,15,0,95097.13333333333
2026-03-10,1477064,15,0,98470.93333333333
2026-03-11,1419737,15,0,94649.13333333333
2026-03-12,1470952,15,0,98063.46666666666
2026-03-13,1474989,15,0,98332.6
2026-03-14,971577,15,0,64771.8
2026-03-15,849301,15,0,56620.066666666666
2026-03-16,1425282,15,0,95018.8
2026-03-17,1485712,15,0,99047.46666666666
2026-03-18,1404273,15,0,93618.2
2026-03-19,1191885,15,0,79459.0
2026-03-20,812309,15,1,54153.933333333334
2026-03-21,904038,15,1,60269.2
2026-03-22,936484,15,1,62432.26666666667
2026-03-23,787308,15,1,52487.2
2026-03-24,1100132,15,1,73342.13333333333
2026-03-25,1196641,15,1,79776.06666666667
2026-03-26,1258338,15,1,83889.2
2026-03-27,1251542,15,1,83436.13333333333
2026-03-28,862758,15,1,57517.2
2026-03-29,793483,15,1,52898.86666666667
2026-03-30,1373696,15,0,91579.73333333334
2026-03-31,1441377,15,0,96091.8
