date,total_ridership,fuel_ron95,rainfall_mm,modal_shift_signal
2025-07-04,1413503,2.05,47.93869314285714,0
2025-07-05,975444,2.05,47.93869314285714,0
2025-07-06,870615,2.05,47.93869314285714,0
2025-07-07,1395749,2.05,47.93869314285714,0
2025-07-08,1443629,2.05,47.93869314285714,0
2025-07-09,1462081,2.05,47.93869314285714,0
2025-07-10,1451518,2.05,47.93869314285714,0
2025-07-11,1449588,2.05,48.05056607482993,0
2025-07-12,1007940,2.05,48.05056607482993,0
2025-07-13,891380,2.05,48.05056607482993,0
2025-07-14,1401835,2.05,48.05056607482993,0
2025-07-15,1454232,2.05,48.05056607482993,0
2025-07-16,1467727,2.05,48.05056607482993,0
2025-07-17,1441514,2.05,48.05056607482993,0
2025-07-18,1448220,2.05,48.05056607482993,0
2025-07-19,981886,2.05,48.05056607482993,0
2025-07-20,852943,2.05,48.05056607482993,0
2025-07-21,1389447,2.05,28.25717826530612,0
2025-07-22,1417145,2.05,28.25717826530612,0
2025-07-23,1453623,2.05,28.25717826530612,0
2025-07-24,1448108,2.05,28.25717826530612,0
2025-07-25,1452612,2.05,28.25717826530612,0
2025-07-26,1016290,2.05,28.25717826530612,0
2025-07-27,845468,2.05,28.25717826530612,0
2025-07-28,1376686,2.05,28.25717826530612,0
2025-07-29,1408583,2.05,28.25717826530612,0
2025-07-30,1432932,2.05,28.25717826530612,0
2025-07-31,1418244,2.05,28.25717826530612,0
2025-08-01,1427891,2.05,82.278120292517,0
2025-08-02,986624,2.05,82.278120292517,0
2025-08-03,880572,2.05,82.278120292517,0
2025-08-04,1387859,2.05,82.278120292517,0
2025-08-05,1450820,2.05,82.278120292517,0
2025-08-06,1468058,2.05,82.278120292517,0
2025-08-07,1460071,2.05,82.278120292517,0
2025-08-08,1456886,2.05,82.278120292517,0
2025-08-09,1014367,2.05,82.278120292517,0
2025-08-10,909733,2.05,82.278120292517,0
2025-08-11,1430509,2.05,86.75507489795919,0
2025-08-12,1469024,2.05,86.75507489795919,0
2025-08-13,1482600,2.05,86.75507489795919,0
2025-08-14,1449657,2.05,86.75507489795919,0
2025-08-15,1467236,2.05,86.75507489795919,0
2025-08-16,1019681,2.05,86.75507489795919,0
2025-08-17,891028,2.05,86.75507489795919,0
2025-08-18,1399560,2.05,86.75507489795919,0
2025-08-19,1443993,2.05,86.75507489795919,0
2025-08-20,1464474,2.05,86.75507489795919,0
2025-08-21,1423856,2.05,79.53705190476191,0
2025-08-22,1439794,2.05,79.53705190476191,0
2025-08-23,989492,2.05,79.53705190476191,0
2025-08-24,864631,2.05,79.53705190476191,0
2025-08-25,1392501,2.05,79.53705190476191,0
2025-08-26,1426951,2.05,79.53705190476191,0
2025-08-27,1433527,2.05,79.53705190476191,0
2025-08-28,1415501,2.05,79.53705190476191,0
2025-08-29,1437027,2.05,79.53705190476191,0
2025-08-30,1106287,2.05,79.53705190476191,0
2025-08-31,1146582,2.05,79.53705190476191,0
2025-09-01,819062,2.05,124.0499388027211,0
2025-09-02,1389651,2.05,124.0499388027211,0
2025-09-03,1402406,2.05,124.0499388027211,0
2025-09-04,1438463,2.05,124.0499388027211,0
2025-09-05,910304,2.05,124.0499388027211,0
2025-09-06,917600,2.05,124.0499388027211,0
2025-09-07,828895,2.05,124.0499388027211,0
2025-09-08,1377414,2.05,124.0499388027211,0
2025-09-09,1427385,2.05,124.0499388027211,0
2025-09-10,1439522,2.05,124.0499388027211,0
2025-09-11,1425193,2.05,100.37853253061223,0
2025-09-12,1428802,2.05,100.37853253061223,0
2025-09-13,990377,2.05,100.37853253061223,0
2025-09-14,964581,2.05,100.37853253061223,0
2025-09-15,948717,2.05,100.37853253061223,0
2025-09-16,871837,2.05,100.37853253061223,0
2025-09-17,1398060,2.05,100.37853253061223,0
2025-09-18,1400326,2.05,100.37853253061223,0
2025-09-19,1361668,2.05,100.37853253061223,0
2025-09-20,935902,2.05,100.37853253061223,0
2025-09-21,788071,2.05,66.83520720408164,0
2025-09-22,1356448,2.05,66.83520720408164,0
2025-09-23,1397824,2.05,66.83520720408164,0
2025-09-24,1415575,2.05,66.83520720408164,0
2025-09-25,1412531,2.05,66.83520720408164,0
2025-09-26,1400040,2.05,66.83520720408164,0
2025-09-27,937096,2.05,66.83520720408164,0
2025-09-28,816506,2.05,66.83520720408164,0
2025-09-29,1350847,2.05,66.83520720408164,0
2025-09-30,1400381,2.6,66.83520720408164,0
2025-10-01,1425853,2.6,95.97153691836735,1
2025-10-02,1437270,2.6,95.97153691836735,1
2025-10-03,1455569,2.6,95.97153691836735,1
2025-10-04,1061700,2.6,95.97153691836735,1
2025-10-05,930728,2.6,95.97153691836735,1
2025-10-06,1388684,2.6,95.97153691836735,1
2025-10-07,1452024,2.6,95.97153691836735,1
2025-10-08,1476597,2.6,95.97153691836735,1
2025-10-09,1430484,2.6,95.97153691836735,1
2025-10-10,1476082,2.6,95.97153691836735,1
2025-10-11,999682,2.6,102.39827517006803,1
2025-10-12,865200,2.6,102.39827517006803,1
2025-10-13,1397336,2.6,102.39827517006803,1
2025-10-14,1438715,2.6,102.39827517006803,1
2025-10-15,1459063,2.6,102.39827517006803,1
2025-10-16,1459758,2.6,102.39827517006803,1
2025-10-17,1456115,2.6,102.39827517006803,1
2025-10-18,996026,2.6,102.39827517006803,1
2025-10-19,969668,2.6,102.39827517006803,1
2025-10-20,865131,2.6,102.39827517006803,1
2025-10-21,1301313,2.6,96.25991402721088,1
2025-10-22,1310631,2.6,96.25991402721088,1
2025-10-23,1287489,2.6,96.25991402721088,1
2025-10-24,1320413,2.6,96.25991402721088,1
2025-10-25,901451,2.6,96.25991402721088,1
2025-10-26,756848,2.6,96.25991402721088,1
2025-10-27,1145396,2.6,96.25991402721088,1
2025-10-28,1206685,2.6,96.25991402721088,1
2025-10-29,1386967,2.6,96.25991402721088,1
2025-10-30,1392098,2.6,96.25991402721088,1
2025-10-31,1412911,2.6,96.25991402721088,1
2025-11-01,959714,2.6,128.23499733333333,1
2025-11-02,845002,2.6,128.23499733333333,1
2025-11-03,1358341,2.6,128.23499733333333,1
2025-11-04,1397487,2.6,128.23499733333333,1
2025-11-05,1421204,2.6,128.23499733333333,1
2025-11-06,1425279,2.6,128.23499733333333,1
2025-11-07,1453055,2.6,128.23499733333333,1
2025-11-08,999189,2.6,128.23499733333333,1
2025-11-09,908391,2.6,128.23499733333333,1
2025-11-10,1392927,2.6,128.23499733333333,1
2025-11-11,1441014,2.6,169.00212253741495,1
2025-11-12,1443608,2.6,169.00212253741495,1
2025-11-13,1419150,2.65,169.00212253741495,1
2025-11-14,1417086,2.65,169.00212253741495,1
2025-11-15,952117,2.65,169.00212253741495,1
2025-11-16,852609,2.65,169.00212253741495,1
2025-11-17,1378478,2.65,169.00212253741495,1
2025-11-18,1441322,2.65,169.00212253741495,1
2025-11-19,1450782,2.65,169.00212253741495,1
2025-11-20,1444193,2.65,169.00212253741495,1
2025-11-21,1427723,2.65,295.80907220408164,1
2025-11-22,993549,2.65,295.80907220408164,1
2025-11-23,836083,2.65,295.80907220408164,1
2025-11-24,1321763,2.65,295.80907220408164,1
2025-11-25,1411825,2.65,295.80907220408164,1
2025-11-26,1435675,2.65,295.80907220408164,1
2025-11-27,1417247,2.63,295.80907220408164,1
2025-11-28,1401358,2.63,295.80907220408164,1
2025-11-29,998131,2.63,295.80907220408164,1
2025-11-30,871813,2.63,295.80907220408164,1
2025-12-01,1369421,2.63,68.12471627210884,0
2025-12-02,1422142,2.63,68.12471627210884,0
2025-12-03,1431912,2.63,68.12471627210884,0
2025-12-04,1439686,2.66,68.12471627210884,0
2025-12-05,1455033,2.66,68.12471627210884,0
2025-12-06,1050952,2.66,68.12471627210884,0
2025-12-07,966460,2.66,68.12471627210884,0
2025-12-08,1398599,2.66,68.12471627210884,0
2025-12-09,1425662,2.66,68.12471627210884,0
2025-12-10,1448706,2.66,68.12471627210884,0
2025-12-11,1346786,2.64,141.05350530612247,1
2025-12-12,1382121,2.64,141.05350530612247,1
2025-12-13,976082,2.64,141.05350530612247,1
2025-12-14,941491,2.64,141.05350530612247,1
2025-12-15,1354449,2.64,141.05350530612247,1
2025-12-16,1389868,2.64,141.05350530612247,1
2025-12-17,1413124,2.64,141.05350530612247,1
2025-12-18,1397932,2.62,141.05350530612247,1
2025-12-19,1404675,2.62,141.05350530612247,1
2025-12-20,1053007,2.62,141.05350530612247,1
2025-12-21,967087,2.62,118.36783291836734,1
2025-12-22,1350673,2.62,118.36783291836734,1
2025-12-23,1380895,2.62,118.36783291836734,1
2025-12-24,1392293,2.62,118.36783291836734,1
2025-12-25,1016236,2.56,118.36783291836734,1
2025-12-26,1181230,2.56,118.36783291836734,1
2025-12-27,977982,2.56,118.36783291836734,1
2025-12-28,875847,2.56,118.36783291836734,1
2025-12-29,1243458,2.56,118.36783291836734,1
2025-12-30,1279647,2.56,118.36783291836734,1
2025-12-31,1708310,2.56,118.36783291836734,1
2026-01-01,972255,2.56,93.69871739387756,1
2026-01-02,1207803,2.56,93.69871739387756,1
2026-01-03,925550,2.56,93.69871739387756,1
2026-01-04,823426,2.56,93.69871739387756,1
2026-01-05,1368889,2.56,93.69871739387756,1
2026-01-06,1414029,2.56,93.69871739387756,1
2026-01-07,1433839,2.56,93.69871739387756,1
2026-01-08,1402582,2.54,93.69871739387756,1
2026-01-09,1400187,2.54,93.69871739387756,1
2026-01-10,1043478,2.54,93.69871739387756,1
2026-01-11,861719,2.54,29.047504910884353,0
2026-01-12,1384229,2.54,29.047504910884353,0
2026-01-13,1443897,2.54,29.047504910884353,0
2026-01-14,1462397,2.54,29.047504910884353,0
2026-01-15,1436378,2.52,29.047504910884353,0
2026-01-16,1467777,2.52,29.047504910884353,0
2026-01-17,973381,2.52,29.047504910884353,0
2026-01-18,852932,2.52,29.047504910884353,0
2026-01-19,1414254,2.52,29.047504910884353,0
2026-01-20,1460155,2.52,29.047504910884353,0
2026-01-21,1466431,2.52,39.9058160585034,0
2026-01-22,1453205,2.54,39.9058160585034,0
2026-01-23,1458972,2.54,39.9058160585034,0
2026-01-24,973592,2.54,39.9058160585034,0
2026-01-25,861592,2.54,39.9058160585034,0
2026-01-26,1421353,2.54,39.9058160585034,0
2026-01-27,1462959,2.54,39.9058160585034,0
2026-01-28,1483084,2.54,39.9058160585034,0
2026-01-29,1466486,2.54,39.9058160585034,0
2026-01-30,1544499,2.54,39.9058160585034,0
2026-01-31,1175536,2.54,39.9058160585034,0
2026-02-01,1090899,2.54,42.91223167142857,0
2026-02-02,841334,2.54,42.91223167142857,0
2026-02-03,1067090,2.54,42.91223167142857,0
2026-02-04,1487475,2.54,42.91223167142857,0
2026-02-05,1506365,2.54,42.91223167142857,0
2026-02-06,1527835,2.54,42.91223167142857,0
2026-02-07,1133762,2.54,42.91223167142857,0
2026-02-08,988834,2.54,42.91223167142857,0
2026-02-09,1515448,2.54,42.91223167142857,0
2026-02-10,1562571,2.54,42.91223167142857,0
2026-02-11,1571052,2.54,131.71612301360543,1
2026-02-12,1565410,2.54,131.71612301360543,1
2026-02-13,1583000,2.54,131.71612301360543,1
2026-02-14,1114281,2.54,131.71612301360543,1
2026-02-15,941912,2.54,131.71612301360543,1
2026-02-16,1155597,2.54,131.71612301360543,1
2026-02-17,893050,2.54,131.71612301360543,1
2026-02-18,809937,2.54,131.71612301360543,1
2026-02-19,941332,2.54,131.71612301360543,1
2026-02-20,1016003,2.54,131.71612301360543,1
2026-02-21,727445,2.54,79.78586009183674,1
2026-02-22,681617,2.54,79.78586009183674,1
2026-02-23,1345256,2.54,79.78586009183674,1
2026-02-24,1371681,2.54,79.78586009183674,1
2026-02-25,1369631,2.54,79.78586009183674,1
2026-02-26,1406708,2.59,79.78586009183674,1
2026-02-27,1422325,2.59,79.78586009183674,1
2026-02-28,873670,2.59,79.78586009183674,1
2026-03-01,900735,2.59,64.60223804013606,0
2026-03-02,1406324,2.59,64.60223804013606,0
2026-03-03,1443507,2.59,64.60223804013606,0
2026-03-04,1456988,2.59,64.60223804013606,0
2026-03-05,1457269,2.67,64.60223804013606,0
2026-03-06,1454651,2.67,64.60223804013606,0
2026-03-07,938386,2.67,64.60223804013606,0
2026-03-08,860286,2.67,64.60223804013606,0
2026-03-09,1426457,2.67,64.60223804013606,0
2026-03-10,1477064,2.67,64.60223804013606,0
2026-03-11,1419737,2.67,33.24551019727891,0
2026-03-12,1470952,3.27,33.24551019727891,0
2026-03-13,1474989,3.27,33.24551019727891,0
2026-03-14,971577,3.27,33.24551019727891,0
2026-03-15,849301,3.27,33.24551019727891,0
2026-03-16,1425282,3.27,33.24551019727891,0
2026-03-17,1485712,3.27,33.24551019727891,0
2026-03-18,1404273,3.27,33.24551019727891,0
2026-03-19,1191885,3.27,33.24551019727891,0
2026-03-20,812309,3.27,33.24551019727891,0
2026-03-21,904038,3.27,39.33623178367347,0
2026-03-22,936484,3.27,39.33623178367347,0
2026-03-23,787308,3.27,39.33623178367347,0
2026-03-24,1100132,3.27,39.33623178367347,0
2026-03-25,1196641,3.27,39.33623178367347,0
2026-03-26,1258338,3.87,39.33623178367347,0
2026-03-27,1251542,3.87,39.33623178367347,0
2026-03-28,862758,3.87,39.33623178367347,0
2026-03-29,793483,3.87,39.33623178367347,0
2026-03-30,1373696,3.87,39.33623178367347,0
2026-03-31,1441377,3.87,39.33623178367347,0
